tracking_id	shCtrl-1_0	shCtrl-2_0	shU-1_0	shU-2_0
ENSMUSG00000085242.1	0	0	0	0
ENSMUSG00000085243.1	1.23384	1.07236	1.07424	0.801882
ENSMUSG00000085244.2	0	0	0	0
ENSMUSG00000085245.1	0.0977158	0	0	0
ENSMUSG00000085246.1	0.465153	0.745964	0.342684	0.551607
ENSMUSG00000085247.1	0.194978	0.17432	0	0.0153263
ENSMUSG00000085248.1	0	0	0	0
ENSMUSG00000085249.1	0	0	0	0
ENSMUSG00000085250.1	1.52136	2.03923	2.54117	2.20039
ENSMUSG00000085251.1	0	0	0	0
ENSMUSG00000085252.1	0	0	0	0
ENSMUSG00000085253.2	0	0	0	0
ENSMUSG00000085254.1	0	0	0	0
ENSMUSG00000085255.1	2.02641	1.60731	0.679507	0.51278
ENSMUSG00000085256.1	0	0	0	0.124361
ENSMUSG00000085257.1	0	0	0	0
ENSMUSG00000085259.1	1.21866	1.01417	0.169043	0.321001
ENSMUSG00000085260.1	1.31274	0.449854	0.47461	0
ENSMUSG00000085261.1	0.010383	0.0115885	0.0122937	0.0244443
ENSMUSG00000085262.1	0.735012	0.786679	0.78399	0.490117
ENSMUSG00000085263.1	0	0	0	0
ENSMUSG00000085264.1	0.0437896	0.0365657	0.0323355	0.0256932
ENSMUSG00000085265.1	0	0	0	0
ENSMUSG00000085266.1	0.064906	0.0352871	0	0.0470809
ENSMUSG00000085267.1	0	0	0	0
ENSMUSG00000085268.2	0	0	0	0
ENSMUSG00000085269.1	0.406686	0.256608	0.217308	0.435089
ENSMUSG00000085270.1	0.15207	0.0762065	0	0
ENSMUSG00000085271.1	0	0	0	0
ENSMUSG00000085272.1	0	0	0	0
ENSMUSG00000085273.2	0	0	0	0
ENSMUSG00000085274.1	0.614609	0.80624	0.512009	0.398832
ENSMUSG00000085275.1	0	0	0	0
ENSMUSG00000085276.2	0	0	0	0
ENSMUSG00000085277.1	0	0	0	0
ENSMUSG00000085278.1	0	0	0	0
ENSMUSG00000085279.1	0.147296	0.16557	0.204733	0.379119
ENSMUSG00000085280.1	0	0	0	0
ENSMUSG00000085281.2	3.39728	3.17237	5.71771	7.27667
ENSMUSG00000085282.2	0	0	0	0.0117146
ENSMUSG00000085283.1	1.66118	1.65869	3.01125	3.02353
ENSMUSG00000085284.1	0.0763205	0.129551	0.0457327	0.182864
ENSMUSG00000085285.1	0	0.0615865	0	0
ENSMUSG00000085286.1	1.32706	0.757512	0.534238	0.937866
ENSMUSG00000085287.2	1.35692	2.1111	1.13569	1.68432
ENSMUSG00000085288.1	0	0	0	0
ENSMUSG00000085289.1	0.671283	0.42377	0.325259	0.437299
ENSMUSG00000085290.1	0	0	0	0
ENSMUSG00000085291.1	0.0278258	0.0155554	0	0
ENSMUSG00000085292.1	0	0	0	0
ENSMUSG00000085293.1	0	0	0	0
ENSMUSG00000085294.1	0	0	0	0
ENSMUSG00000085295.1	0	0	0	0
ENSMUSG00000085296.1	0	0	0	0
ENSMUSG00000085297.1	0	0	0	0
ENSMUSG00000085298.2	0	0	0	0
ENSMUSG00000085299.2	0.0564577	0.0210925	0.156552	0.222713
ENSMUSG00000085300.1	0	0	0	0
ENSMUSG00000085301.1	0	0	0	0
ENSMUSG00000085302.2	0	0	0	0
ENSMUSG00000085303.1	0.0406562	0.0912018	0	0
ENSMUSG00000085304.1	0	0	0	0
ENSMUSG00000085305.1	0	0	0	0
ENSMUSG00000085306.1	0.406571	0.412434	0.276147	0.229189
ENSMUSG00000085307.1	0.413271	0.153834	0.421561	0.473287
ENSMUSG00000085308.1	0	0	0	0
ENSMUSG00000085309.2	0	0.0299796	0	0
ENSMUSG00000085310.1	1.1555	0.985889	0.473803	0.315403
ENSMUSG00000085311.1	0.386718	0.267888	0.471658	0.475376
ENSMUSG00000085312.1	0	0	0	0
ENSMUSG00000085313.1	0	0	0	0
ENSMUSG00000085314.1	0.0156275	0	0	0
ENSMUSG00000085315.1	3.74536	4.76891	1.37599	0.657165
ENSMUSG00000085316.1	0	0.0223216	0	0
ENSMUSG00000085317.1	0.150501	0.19443	0.237523	0.0796049
ENSMUSG00000085318.1	0	0	0	0
ENSMUSG00000085319.1	0	0	0	0
ENSMUSG00000085320.1	0	0	0.0177819	0
ENSMUSG00000085321.1	0	0	0	0
ENSMUSG00000085322.1	0	0	0	0
ENSMUSG00000085323.1	0	0	0	0
ENSMUSG00000085324.1	0	0	0	0
ENSMUSG00000085325.1	0	0	0	0
ENSMUSG00000085326.1	0.640196	0.417086	0.434722	0
ENSMUSG00000085327.1	0.652902	0.197156	0	0.212685
ENSMUSG00000085328.2	37.6425	41.5746	30.3974	41.95
ENSMUSG00000085329.1	0	0	0	0
ENSMUSG00000085330.1	0	0	0	0
ENSMUSG00000085331.1	0	0	0	0
ENSMUSG00000085333.1	0	0	0	0
ENSMUSG00000085334.1	42.545	47.2952	33.7784	29.6179
ENSMUSG00000085335.1	0.638525	0.730348	0.929505	1.47291
ENSMUSG00000085336.1	0	0	0	0
ENSMUSG00000085337.1	0.822354	0.511708	0.64023	0.692036
ENSMUSG00000085338.1	0.0919911	0.1383	0.0366306	0.0731274
ENSMUSG00000085339.1	0	0	0	0
ENSMUSG00000085340.1	0	0	0	0.472705
ENSMUSG00000085341.1	0.908395	1.12211	0.78776	0.880588
ENSMUSG00000085342.1	1.7684	1.52921	1.0253	1.6379
ENSMUSG00000085343.1	0	0	0	0
ENSMUSG00000085345.1	0	0	0	0
ENSMUSG00000085346.1	0	0	0	0
ENSMUSG00000085347.1	0.516781	0.306941	0	0
ENSMUSG00000085348.1	0	0	0	0
ENSMUSG00000085349.1	0	0	0	0
ENSMUSG00000085350.1	0	0	0	0
ENSMUSG00000085351.1	0	0	0	0
ENSMUSG00000085352.1	0.491067	0	0	0.155572
ENSMUSG00000085353.2	0	0	0	0
ENSMUSG00000085354.1	0	0	0	0
ENSMUSG00000085355.2	3.26286	3.57114	3.30161	3.60969
ENSMUSG00000085357.1	0	0	0	0
ENSMUSG00000085358.1	0	0	0	0
ENSMUSG00000085359.1	0	0	0	0
ENSMUSG00000085360.1	0.988502	1.14003	1.51038	1.6265
ENSMUSG00000085361.1	1.2917	0.553743	1.4586	1.18612
ENSMUSG00000085362.1	0.040678	0.0340469	0	0
ENSMUSG00000085363.1	0	0	0	0
ENSMUSG00000085364.1	0.903012	1.37827	1.73864	1.83902
ENSMUSG00000085366.1	0	0	0	0
ENSMUSG00000085367.1	0	0	0	0
ENSMUSG00000085368.1	0	0	0	0
ENSMUSG00000085369.1	0	0	0	0
ENSMUSG00000085370.1	0	0	0	0
ENSMUSG00000085371.1	0	0	0	0
ENSMUSG00000085372.1	0	0	0	0
ENSMUSG00000085373.1	1.1294	0.997365	1.6925	2.0351
ENSMUSG00000085375.1	0	0	0	0
ENSMUSG00000085376.1	1.34942	0.839757	1.46429	0.942038
ENSMUSG00000085377.1	0.0617345	0	0	0
ENSMUSG00000085378.1	0	0	0	0
ENSMUSG00000085379.1	1.42302	1.71004	2.34427	2.35384
ENSMUSG00000085380.1	0	0	0	0
ENSMUSG00000085382.1	0	0	0	0
ENSMUSG00000085383.1	0	0	0	0
ENSMUSG00000085385.1	13.664	16.4738	21.1662	18.2877
ENSMUSG00000085386.1	0	0	0	0
ENSMUSG00000085387.1	0	0	0	0
ENSMUSG00000085388.1	0	0	0	0
ENSMUSG00000085389.1	0	0	0.226546	0.106435
ENSMUSG00000085390.1	0	0	0	0
ENSMUSG00000085391.1	0	0	0	0
ENSMUSG00000085392.1	0.602071	0.840462	0.493779	0.559216
ENSMUSG00000085393.1	0	0	0	0
ENSMUSG00000085394.1	0	0	0	0
ENSMUSG00000085395.1	30.7358	31.4526	15.4969	12.8786
ENSMUSG00000085396.1	42.8224	39.152	46.2012	45.5513
ENSMUSG00000085397.1	0.469242	0.923822	0.406903	0.327341
ENSMUSG00000085398.1	0	0.0323646	0	0
ENSMUSG00000085399.1	0.722963	1.06959	0.553229	0.269159
ENSMUSG00000085400.1	0.0923616	0.209877	0.0555527	0.278051
ENSMUSG00000085401.1	2.17684	1.38952	2.08853	2.2783
ENSMUSG00000085402.1	0	0	0	0
ENSMUSG00000085403.1	1.39321	1.04454	1.30367	0.60696
ENSMUSG00000085404.1	0	0	0	0
ENSMUSG00000085405.1	0	0	0	0
ENSMUSG00000085407.1	0	0	0	0.022101
ENSMUSG00000085408.1	0.588966	0.553596	0.93632	0.789323
ENSMUSG00000085409.1	0	0	0	0
ENSMUSG00000085410.1	0.108853	0.253053	0.235378	0.048148
ENSMUSG00000085411.1	0.245406	0.351272	0.742926	0.298479
ENSMUSG00000085412.1	0	0	0	0
ENSMUSG00000085413.1	0	0	0	0
ENSMUSG00000085414.1	0	0.0556577	0	0
ENSMUSG00000085415.1	0.629486	0.478384	0.316356	0.126868
ENSMUSG00000085416.1	0	0	0	0
ENSMUSG00000085417.1	0.346179	0.288421	0.17236	0.132034
ENSMUSG00000085418.1	0	0	0	0
ENSMUSG00000085419.1	0	0	0	0
ENSMUSG00000085420.1	0	0	0	0
ENSMUSG00000085421.1	0.106604	0.0446829	0.126383	0.15715
ENSMUSG00000085422.1	0.0185602	0.0207996	0.0220543	0
ENSMUSG00000085423.1	0.100706	0.117678	0.124132	0
ENSMUSG00000085424.1	0	0	0	0
ENSMUSG00000085425.1	24.4858	24.8327	30.0548	30.7787
ENSMUSG00000085426.1	0	0	0	0
ENSMUSG00000085427.1	0.0224673	0	0.0267427	0
ENSMUSG00000085428.1	0	0	0	0
ENSMUSG00000085429.1	0	0	0	0
ENSMUSG00000085430.1	0	0	0	0
ENSMUSG00000085431.1	0	0	0	0
ENSMUSG00000085432.1	0.331689	0.0586709	0.0622025	0.0206417
ENSMUSG00000085433.1	3.68438	3.95632	1.92607	1.80673
ENSMUSG00000085434.1	0.036392	0	0	0.0215252
ENSMUSG00000085435.1	0.069453	0.0520076	0	0
ENSMUSG00000085436.1	1.07884	0.368952	2.03254	1.36609
ENSMUSG00000085437.1	0.215299	0	0	0
ENSMUSG00000085438.1	18.8198	19.1788	23.7608	27.3774
ENSMUSG00000085439.1	0.354413	0.734043	0.172389	0.346981
ENSMUSG00000085440.1	7.09323	7.9718	10.78	14.944
ENSMUSG00000085441.1	0	0	0	0
ENSMUSG00000085442.1	0.240562	0.42604	1.19681	0.912978
ENSMUSG00000085443.1	0	0	0	0
ENSMUSG00000085444.1	0	0.137003	0	0
ENSMUSG00000085445.1	0	0	0	0
ENSMUSG00000085446.2	2.1031	1.85008	1.10977	1.20331
ENSMUSG00000085447.1	0	0	0	0
ENSMUSG00000085448.1	0.0441123	0.100146	0	0
ENSMUSG00000085449.1	0	0	0.0360266	0.071914
ENSMUSG00000085450.1	0	0	0	0
ENSMUSG00000085451.1	0.579141	0.574716	0.708067	0.204105
ENSMUSG00000085452.1	0	0	0	0
ENSMUSG00000085453.1	0	0	0	0
ENSMUSG00000085454.1	0	0	0	0
ENSMUSG00000085455.1	0.648396	0.667298	0.0270324	0.171773
ENSMUSG00000085456.1	0	0.0719419	0	0
ENSMUSG00000085457.2	0	0	0	0.436038
ENSMUSG00000085458.1	0.24786	0.12133	0.0919298	0.109759
ENSMUSG00000085459.1	0	0	0	0
ENSMUSG00000085460.1	0	0	0	0.0319509
ENSMUSG00000085461.1	0.0786179	0.0220379	0.093463	0.255992
ENSMUSG00000085462.2	1.37601	0.992977	0.693708	0.607813
ENSMUSG00000085463.1	0	0	0	0
ENSMUSG00000085464.1	0	0	0	0
ENSMUSG00000085465.1	0.178927	0	0	0
ENSMUSG00000085466.1	0	0	0	0
ENSMUSG00000085467.1	0.0881401	0	0.324077	0
ENSMUSG00000085468.1	0	0	0	0
ENSMUSG00000085469.1	0	0	0	0
ENSMUSG00000085470.1	0.425913	0	0	0
ENSMUSG00000085471.1	1.19714	1.36648	1.12441	2.3603
ENSMUSG00000085472.1	0	0	0	0
ENSMUSG00000085473.2	0	0	0	0
ENSMUSG00000085476.1	0	0	0	0
ENSMUSG00000085477.1	0	0	0	0
ENSMUSG00000085478.1	0.188338	0.287767	0.15214	0.382139
ENSMUSG00000085479.1	0	0	0	0
ENSMUSG00000085480.1	0.334494	0.225776	0.195213	0.10683
ENSMUSG00000085481.1	1.06803	0.852648	1.03099	2.71384
ENSMUSG00000085482.1	0.168328	0.974894	0.205924	0.207812
ENSMUSG00000085483.1	0	0.138441	0.097724	0.0977421
ENSMUSG00000085484.1	0	0	0	0
ENSMUSG00000085485.1	0	0	0	0
ENSMUSG00000085486.1	0	0	0	0
ENSMUSG00000085487.1	0	0	0	0
ENSMUSG00000085488.1	0	0	0	0
ENSMUSG00000085489.1	0	0	0	0
ENSMUSG00000085490.1	0	0	0	0
ENSMUSG00000085491.1	0	0	0	0
ENSMUSG00000085492.1	4.39711	4.61345	3.60141	3.92426
ENSMUSG00000085493.1	0	0	0	0
ENSMUSG00000085494.1	0.0648811	0	0	0.038726
ENSMUSG00000085495.1	0.140689	0.168207	0.190343	0.177399
ENSMUSG00000085496.1	0	0	0	0
ENSMUSG00000085497.1	0	0	0	0
ENSMUSG00000085498.1	0.019	0.0638912	0	0
ENSMUSG00000085499.1	1.74454	1.95873	2.04979	2.49363
ENSMUSG00000085500.2	0	0	0	0
ENSMUSG00000085501.1	0	0.221142	0.116674	0.354053
ENSMUSG00000085502.1	0.030823	0.0695091	0	0
ENSMUSG00000085504.1	0	0.0759207	0	0
ENSMUSG00000085505.1	0	0	0	0
ENSMUSG00000085506.1	0	0.0179297	0	0
ENSMUSG00000085507.1	0	0	0	0
ENSMUSG00000085508.1	0	0	0	0
ENSMUSG00000085509.1	0	0	0	0
ENSMUSG00000085510.1	0	0	0	0
ENSMUSG00000085511.1	0	0.0171295	0.0544876	0.018077
ENSMUSG00000085512.1	0	0	0	0
ENSMUSG00000085513.1	0.767014	1.43476	0.922127	0.488709
ENSMUSG00000085514.1	0.067204	0	0	0.0820288
ENSMUSG00000085515.1	0	0	0	0
ENSMUSG00000085516.1	0	0	0	0
ENSMUSG00000085517.1	0	0	0	0
ENSMUSG00000085518.1	0	0	0	0
ENSMUSG00000085519.1	0	0	0	0
ENSMUSG00000085520.1	0	0	0	0
ENSMUSG00000085521.1	0.450853	0.502063	0.0493441	0.049926
ENSMUSG00000085522.1	0	0	0	0
ENSMUSG00000085523.1	0.15071	0.0572023	0.242133	0
ENSMUSG00000085524.1	0	0	0.055359	0.166293
ENSMUSG00000085525.1	0	0	0	0
ENSMUSG00000085526.1	0	0	0	0.0751379
ENSMUSG00000085527.1	0.0456685	0.543491	0.760999	0.0541813
ENSMUSG00000085528.1	0	0	0	0
ENSMUSG00000085529.1	0	0	0	0
ENSMUSG00000085530.1	0	0	0	0
ENSMUSG00000085531.1	0	0	0	0
ENSMUSG00000085532.1	0	0	0	0
ENSMUSG00000085533.1	0	0	0	0
ENSMUSG00000085534.1	0.0364815	0.0613148	0.100308	0.0215787
ENSMUSG00000085535.1	0.0171051	0.0292083	0.0309562	0.0510912
ENSMUSG00000085536.1	0	0	0	0
ENSMUSG00000085537.1	0	0	0	0
ENSMUSG00000085538.1	0.11554	0.132067	0.0698476	0.210304
ENSMUSG00000085539.1	0.092537	0.323043	0	0
ENSMUSG00000085540.1	0	0	0	0
ENSMUSG00000085541.1	0.1652	0.279491	0.817047	1.32067
ENSMUSG00000085542.1	0	0	0	0
ENSMUSG00000085543.1	0	0	0	0
ENSMUSG00000085544.1	0	0.0442709	0	0
ENSMUSG00000085545.1	0	0	0	0
ENSMUSG00000085546.1	0.108952	0.11052	0.0937995	0.0932449
ENSMUSG00000085547.1	0.185553	0.0527173	0	0.11175
ENSMUSG00000085548.1	0	0	0	0
ENSMUSG00000085549.1	0	0	0	0
ENSMUSG00000085550.1	0.836674	1.16295	0.614018	1.34248
ENSMUSG00000085551.1	0	0	0	0
ENSMUSG00000085552.1	0	0	0	0
ENSMUSG00000085553.1	0	0	0	0
ENSMUSG00000085554.1	0	0	0	0
ENSMUSG00000085555.2	0	0	0	0.0208776
ENSMUSG00000085556.1	0	0	0	0
ENSMUSG00000085557.1	0.25116	0.375728	0.24896	0.248024
ENSMUSG00000085558.1	0.999238	0.710591	1.02154	0.900407
ENSMUSG00000085559.1	0	0	0	0.0715428
ENSMUSG00000085560.1	0.0381887	0.028447	0.0728662	0.0300122
ENSMUSG00000085561.1	0	0	0	0
ENSMUSG00000085562.1	0	0	0	0
ENSMUSG00000085563.2	0.210123	0.241686	0.17029	0.342698
ENSMUSG00000085564.1	0	0	0	0
ENSMUSG00000085565.1	0	0	0	0.0565125
ENSMUSG00000085566.1	4.62139	4.72705	1.2613	3.07502
ENSMUSG00000085568.1	0	0	0	0
ENSMUSG00000085569.1	4.4902	4.92692	7.01317	6.18348
ENSMUSG00000085571.1	0	0	0	0
ENSMUSG00000085572.1	0.348707	0.226842	0.300069	0.360814
ENSMUSG00000085573.1	0.129742	0.0743992	0.236029	0.0790391
ENSMUSG00000085574.1	0	0.292856	0.154216	0
ENSMUSG00000085575.1	2.02032	0	0	0
ENSMUSG00000085576.2	0	0	0	0
ENSMUSG00000085577.1	0	0	0	0
ENSMUSG00000085578.1	0.0787809	0	0	0.0969219
ENSMUSG00000085579.1	0	0	0	0
ENSMUSG00000085580.1	0	0	0	0
ENSMUSG00000085581.1	0.139753	0.0803667	0.679508	0.256393
ENSMUSG00000085582.1	0.0244746	0	0	0
ENSMUSG00000085583.1	0.255951	0.349897	0.555374	0.432956
ENSMUSG00000085584.2	0	0	0	0
ENSMUSG00000085585.1	0	0	0	0.119645
ENSMUSG00000085586.1	2.11738	2.52267	0.341932	0.160178
ENSMUSG00000085587.1	149.162	145.557	197.965	201.814
ENSMUSG00000085588.1	0	0	0	0
ENSMUSG00000085589.1	0.635955	0.573853	0.713432	0.710267
ENSMUSG00000085590.1	0	0	0	0
ENSMUSG00000085591.1	0	0	0	0
ENSMUSG00000085592.1	0	0	0	0
ENSMUSG00000085593.1	0	0.0387618	0	0
ENSMUSG00000085594.1	0	0	0	0
ENSMUSG00000085595.1	2.13844	1.72578	0.760405	0.828411
ENSMUSG00000085596.1	0.230823	0.0922964	0.195733	0.389656
ENSMUSG00000085597.1	0	0	0	0
ENSMUSG00000085598.1	0	0	0	0
ENSMUSG00000085599.1	0	0	0	0
ENSMUSG00000085600.1	0	0	0	0
ENSMUSG00000085601.1	0.0402849	0.0718558	0.0285898	0
ENSMUSG00000085602.1	0.0350048	0	0.0837925	0
ENSMUSG00000085603.2	0	0	0	0.0133795
ENSMUSG00000085604.1	0.0863388	0	0.0513688	0
ENSMUSG00000085605.1	0.617809	0.607986	1.44218	1.16274
ENSMUSG00000085606.1	0.377893	0.123176	0	0.0653598
ENSMUSG00000085607.1	32.6509	30.6193	17.6596	19.7212
ENSMUSG00000085608.1	4212.63	0	0	0
ENSMUSG00000085609.1	0	0	0	0
ENSMUSG00000085610.1	0	0	0	0
ENSMUSG00000085611.1	0	0	0	0
ENSMUSG00000085612.1	0.592248	0.806525	0.850826	0.123038
ENSMUSG00000085613.1	0.215761	0.278036	0.0736464	0
ENSMUSG00000085614.1	0.354617	0.109469	0.462071	0.0652223
ENSMUSG00000085615.2	2.10884	2.08171	1.1024	0.901118
ENSMUSG00000085616.1	0	0	0	0
ENSMUSG00000085617.1	0	0	0	0.0179044
ENSMUSG00000085618.1	0	0	0	0
ENSMUSG00000085619.1	0	0	0	0
ENSMUSG00000085620.1	0	0	0	0
ENSMUSG00000085621.1	0	0	0	0
ENSMUSG00000085622.2	6.20864	6.40642	8.12912	8.33579
ENSMUSG00000085623.1	0.152348	0.103811	0.0500645	0.089558
ENSMUSG00000085624.1	0	0	0.159879	0.162869
ENSMUSG00000085625.1	0	0.273852	0.289262	0.291606
ENSMUSG00000085626.1	1.47434	0.888354	0.85353	1.63184
ENSMUSG00000085627.2	0.0572111	0.065375	0.138302	0.0693965
ENSMUSG00000085628.1	1.78473	2.79376	1.82357	2.01022
ENSMUSG00000085629.1	0.0970767	0	0	0
ENSMUSG00000085630.1	0	0	0	0
ENSMUSG00000085631.1	0.0442973	0.0248678	0	0
ENSMUSG00000085632.1	0	0	0.0179003	0
ENSMUSG00000085633.1	0.684779	0.213957	0.527898	0.530322
ENSMUSG00000085634.1	0	0	0	0
ENSMUSG00000085635.1	0	0	0.0154626	0
ENSMUSG00000085636.1	8.15233	6.92277	7.1185	6.62672
ENSMUSG00000085637.1	1.01279	0.39697	0	0.424835
ENSMUSG00000085638.1	0	0	0	0
ENSMUSG00000085639.1	0	0	0	0
ENSMUSG00000085640.1	0	0	0	0
ENSMUSG00000085641.1	0	0	0	0
ENSMUSG00000085642.1	0.0612249	0.0701048	0	0
ENSMUSG00000085643.1	0	0	0	0
ENSMUSG00000085644.2	1.45029	1.61548	0.970879	1.10765
ENSMUSG00000085645.1	0	0	0	0
ENSMUSG00000085646.1	0	0	0	0
ENSMUSG00000085648.1	0	0	0	0
ENSMUSG00000085649.1	0	0	0	0
ENSMUSG00000085650.2	0.6403	0.455463	0.159851	0.977206
ENSMUSG00000085651.1	0	0	0	0
ENSMUSG00000085652.1	0	0	0	0
ENSMUSG00000085653.1	0	0	0	0
ENSMUSG00000085654.1	0	0	0	0
ENSMUSG00000085655.1	0.4407	0	0.244233	0.793273
ENSMUSG00000085656.1	0	0	0	0
ENSMUSG00000085657.1	0	0	0	0
ENSMUSG00000085658.1	0.0342537	0.0510001	0	0
ENSMUSG00000085659.1	0	0	0	0
ENSMUSG00000085660.1	0	0	0	0
ENSMUSG00000085661.1	9.2187	8.97506	10.9255	10.5004
ENSMUSG00000085662.1	0	0	0	0
ENSMUSG00000085663.1	0	0	0	0.461078
ENSMUSG00000085664.1	0.313258	0.166116	0.23488	0.155861
ENSMUSG00000085665.1	0.164517	0.298362	0.365217	0.290467
ENSMUSG00000085666.1	3.27866	3.69348	3.70598	2.69572
ENSMUSG00000085667.1	3.66901	3.98755	3.82046	3.97958
ENSMUSG00000085668.1	0	0	0	0
ENSMUSG00000085669.1	2.52148	2.25574	3.23552	2.22753
ENSMUSG00000085670.1	0.260665	0.147087	0.0779122	0.427896
ENSMUSG00000085671.1	0	0	0	0
ENSMUSG00000085672.1	0.0531145	0.0605675	0	0.0642561
ENSMUSG00000085673.1	0.0316111	0.0713146	0.0755557	0.0754476
ENSMUSG00000085674.1	0	0	0	0
ENSMUSG00000085675.1	0	0	0	0
ENSMUSG00000085676.1	0	0	0	0
ENSMUSG00000085677.1	0	0	0	0
ENSMUSG00000085678.1	0	0	0	0
ENSMUSG00000085679.2	0	0	0	0
ENSMUSG00000085680.1	0	0	0	0
ENSMUSG00000085681.1	0	0	0	0
ENSMUSG00000085682.1	0	0	0.0940779	0
ENSMUSG00000085683.1	0.0521796	0.03927	0.0415972	0
ENSMUSG00000085684.1	0	0	0	0
ENSMUSG00000085685.1	0.520193	0	0	0
ENSMUSG00000085686.1	0	0	0	0
ENSMUSG00000085687.1	0.593625	0.602254	0.44101	0.688609
ENSMUSG00000085688.1	0	0	0	0
ENSMUSG00000085689.1	0	0	0	0
ENSMUSG00000085690.1	0	0	0	0
ENSMUSG00000085691.1	0	0	0	0
ENSMUSG00000085692.1	0	0	0	0
ENSMUSG00000085693.1	0	0	0	0
ENSMUSG00000085694.1	0	0	0	0
ENSMUSG00000085695.1	0.728845	0	0	0
ENSMUSG00000085696.2	0.307315	0.159685	0.157638	0.112842
ENSMUSG00000085698.1	0.0955148	0	0	0
ENSMUSG00000085699.1	6.40379	3.25833	1.67986	9.70239
ENSMUSG00000085700.1	0	0	0	0
ENSMUSG00000085701.1	0	0	0	0
ENSMUSG00000085702.2	0.0161815	0.0646844	0	0
ENSMUSG00000085703.1	4.43926	4.11376	5.705	4.98519
ENSMUSG00000085704.1	3.39952	2.69529	5.28021	3.73736
ENSMUSG00000085705.1	0.447822	0.682638	2.00043	1.94715
ENSMUSG00000085706.1	0.0539842	0	0	0.0653452
ENSMUSG00000085707.1	0	0.228434	0.239588	0
ENSMUSG00000085708.1	0	0	0	0
ENSMUSG00000085709.1	0	0	0	0
ENSMUSG00000085710.1	0.403259	0.229607	0	0.182735
ENSMUSG00000085711.2	0.177733	0.634239	0.106109	0.176489
ENSMUSG00000085712.1	0	0	0	0
ENSMUSG00000085713.1	0	0	0	0
ENSMUSG00000085714.1	10.5211	11.1039	13.2379	14.3171
ENSMUSG00000085715.1	0	0	0	0
ENSMUSG00000085716.1	0	0	0	0
ENSMUSG00000085717.1	0	0	0	0
ENSMUSG00000085718.1	0	0	0	0
ENSMUSG00000085719.1	0	0	0.0733375	0.109805
ENSMUSG00000085720.2	0	0.280295	0	0
ENSMUSG00000085721.1	0	0	0	0
ENSMUSG00000085722.3	0	0	0	0
ENSMUSG00000085723.1	0.0861747	0	0	0
ENSMUSG00000085724.1	0	0	0	0
ENSMUSG00000085725.1	0	0	0	0
ENSMUSG00000085726.1	0	0	0	0
ENSMUSG00000085727.1	0.332401	0.225153	0.159013	0.238205
ENSMUSG00000085728.1	0	0	0	0
ENSMUSG00000085730.1	0	0	0	0
ENSMUSG00000085731.1	2.37339	3.13629	1.22447	0.837815
ENSMUSG00000085732.1	0.0421938	0.0314526	0.0166794	0.0331898
ENSMUSG00000085733.1	0.843376	0.621661	0.708826	0.557206
ENSMUSG00000085734.1	0	0	0	0
ENSMUSG00000085735.1	0.132572	0.228288	0.0804447	0
ENSMUSG00000085736.1	0.280543	0.53701	0.234324	0.300565
ENSMUSG00000085737.1	0.133767	0	0.162383	0
ENSMUSG00000085738.1	1.09612	1.39927	1.09517	1.53681
ENSMUSG00000085739.1	0	0.258647	0	0
ENSMUSG00000085740.1	0	0	0	0
ENSMUSG00000085741.1	3.86543	4.14825	1.66116	2.16337
ENSMUSG00000085742.1	0.108561	0.371603	0.589711	0.131433
ENSMUSG00000085743.1	0	0	0	0
ENSMUSG00000085744.1	0.542901	0	0	0
ENSMUSG00000085745.1	1.42821	1.44635	0.356738	0.283992
ENSMUSG00000085746.2	0	0	0	0.177635
ENSMUSG00000085747.1	0.0783646	0.10681	1.17442	0.952192
ENSMUSG00000085748.1	0	0	0	0
ENSMUSG00000085749.1	0.077749	0	0	0
ENSMUSG00000085750.1	0	0.0780799	0.082533	0.24903
ENSMUSG00000085751.1	0	0	0	0
ENSMUSG00000085753.1	0.0675113	0.155083	0	0
ENSMUSG00000085754.1	8.64364	7.12172	7.57946	8.67178
ENSMUSG00000085755.1	0.0941312	0.176946	0.149977	0.0748619
ENSMUSG00000085756.1	0	0	0	0
ENSMUSG00000085757.1	0	0	0	0
ENSMUSG00000085759.1	0	0	0	0
ENSMUSG00000085760.1	0.182211	0	0	0
ENSMUSG00000085761.1	0.0722584	0.083207	0	0
ENSMUSG00000085762.1	1.35454	0.862666	1.71057	1.26304
ENSMUSG00000085763.1	0.145938	0.168112	0	0
ENSMUSG00000085764.1	0.0314436	0.0709308	0.0751498	0.300095
ENSMUSG00000085765.1	0.0969201	0.0405907	0.143521	0.128482
ENSMUSG00000085766.1	0	0.0103542	0	0
ENSMUSG00000085767.1	2.11201	1.65293	1.07466	1.34093
ENSMUSG00000085768.1	0	0.180056	0	0
ENSMUSG00000085769.1	1.79745	1.4594	1.51757	1.74253
ENSMUSG00000085770.1	0	0	0	0
ENSMUSG00000085771.1	0.137805	0	0	0.0842192
ENSMUSG00000085772.1	0.475341	0.0685014	0	0
ENSMUSG00000085773.3	0.02114	0.0711612	0.0251481	0.0250531
ENSMUSG00000085774.1	0.0340726	0	0	0.0201385
ENSMUSG00000085775.1	0	0	0	0
ENSMUSG00000085776.2	0.884669	1.25926	0.830137	0.988542
ENSMUSG00000085778.1	0.728663	0.706629	0.772618	0.816163
ENSMUSG00000085779.1	0	0.0116706	0	0
ENSMUSG00000085780.1	0.485412	0.219934	0.435456	0.402214
